t,y,x,u,u_pred,psi_x_pred,psi_xx_pred,psi_y_pred,psi_yy_pred,w_pred,u_in_ns_pred,v_pred,w_t_pred,w_x_pred,w_xx_pred,w_y_pred,w_yy_pred,v,u_true,v_true
1,-0.28571,4.25253,0.36749,-0.033716023,0.46181452,-0.18556456,0.7183939,-0.23130403,0.4168686,0.7183939,-0.5479291,-1.2700851,1.501366,-1.0116409,-0.68361783,-1.2395793,-0.62365,0.67641,-0.52763
1,-0.28571,4.32323,0.56196,0.004490346,0.4458402,-0.26552793,0.7325634,-0.25470406,0.52023196,0.7325634,-0.5318253,-1.1966473,1.4191678,-1.3068854,-0.6292407,-1.3299128,-0.56714,0.67889,-0.53079
1,-0.28571,4.39394,0.69025,0.04134375,0.42439154,-0.34016496,0.74638534,-0.27692905,0.61709404,0.74638534,-0.5095545,-1.1067241,1.3175619,-1.5595973,-0.5772288,-1.4067165,-0.53149,0.67897,-0.535
1,-0.28571,4.46465,0.53994,0.07641834,0.3978816,-0.40854895,0.7598383,-0.29762915,0.70617807,0.7598383,-0.48160788,-1.0029247,1.1996831,-1.7667931,-0.5274064,-1.4687052,-0.58278,0.67705,-0.54016
1,-0.28571,4.53535,0.78313,0.10932711,0.36678433,-0.4699274,0.77289927,-0.3165093,0.7864367,0.77289927,-0.44853893,-0.88800436,1.0688229,-1.9272937,-0.47958294,-1.5151734,-0.51126,0.67386,-0.54522
1,-0.28571,4.60606,0.31293,0.13973841,0.33160698,-0.5237526,0.7855541,-0.33333707,0.8570897,0.7855541,-0.4109316,-0.7646993,0.92823374,-2.0416186,-0.4335524,-1.545949,-0.65896,0.67049,-0.54782
1,-0.28571,4.67677,0.59833,0.16734892,0.29290247,-0.5696263,0.79778373,-0.34792784,0.91755414,0.79778373,-0.36941236,-0.63573945,0.7811421,-2.1116192,-0.3891517,-1.5612903,-0.56619,0.66826,-0.54445
1,-0.28571,4.74747,0.85325,0.19190046,0.2512489,-0.60732114,0.80956674,-0.36015016,0.9674713,0.80956674,-0.3246265,-0.5037251,0.6306047,-2.1402807,-0.3462562,-1.5618374,-0.4736,0.66856,-0.53101
1,-0.28571,4.81818,0.88281,0.21319222,0.20721498,-0.63678277,0.8208857,-0.36992818,1.006711,0.8208857,-0.27720132,-0.37100703,0.47937006,-2.1314027,-0.30476776,-1.5485207,-0.43874,0.67232,-0.50416
1,-0.28571,4.88889,0.94585,0.2310552,0.16138811,-0.658081,0.83171666,-0.3772261,1.0353072,0.83171666,-0.22777763,-0.23976403,0.32996613,-2.0892756,-0.26466253,-1.5224861,-0.37935,0.67994,-0.462
1,-0.28571,4.9596,0.44285,0.24537197,0.11433767,-0.67141604,0.8420336,-0.38205343,1.0534694,0.8420336,-0.1769741,-0.11189827,0.18458228,-2.0184278,-0.22596087,-1.4850262,-0.48173,0.69149,-0.40444
1,-0.28571,5.0303,0.66119,0.25606304,0.06662308,-0.67709374,0.8518096,-0.38445565,1.0615494,0.8518096,-0.1253945,0.010931219,0.045108095,-1.9234155,-0.18874268,-1.4375225,-0.34773,0.70621,-0.33374
1,-0.28571,5.10101,0.64357,0.26309785,0.018760797,-0.6755099,0.86101586,-0.38451266,1.0600226,0.86101586,-0.073594175,0.12737553,-0.0869402,-1.8085929,-0.15311962,-1.381372,-0.27742,0.72349,-0.25258
1,-0.28571,5.17172,0.77716,0.26647857,-0.028747035,-0.6671295,0.8696206,-0.3823299,1.0494595,0.8696206,-0.022119533,0.23628637,-0.2102928,-1.6780741,-0.11925778,-1.3179812,-0.15372,0.74256,-0.16447
1,-0.28571,5.24242,0.64596,0.26624697,-0.075430274,-0.65247566,0.877591,-0.37803861,1.0305142,0.877591,0.028516289,0.33674785,-0.32395816,-1.5356452,-0.0873506,-1.2487319,-0.10912,0.76273,-0.07283
1,-0.28571,5.31313,0.83548,0.26247695,-0.12087818,-0.6321065,0.8848985,-0.37178633,1.0038928,0.8848985,0.07785759,0.42809984,-0.4272463,-1.3846622,-0.057597816,-1.1749198,0.03534,0.78333,0.01913
1,-0.28571,5.38384,1.09561,0.25527665,-0.16470203,-0.606613,0.89150846,-0.36373666,0.97034967,0.89150846,0.1254662,0.509835,-0.5196473,-1.2281759,-0.030218637,-1.0978042,0.19891,0.80377,0.1082
1,-0.28571,5.45455,0.90861,0.24478295,-0.20655902,-0.57660306,0.89739215,-0.35406497,0.930668,0.89739215,0.17094794,0.581634,-0.6008688,-1.0688847,-0.005422711,-1.0185643,0.21802,0.82337,0.19153
1,-0.28571,5.52525,1.22006,0.23116139,-0.24614765,-0.54269433,0.9025244,-0.34295383,0.88564813,0.9025244,0.21394609,0.64333034,-0.67079014,-0.9092002,0.016594501,-0.93830806,0.38426,0.84154,0.26661
1,-0.28571,5.59596,0.95268,0.21459502,-0.28322357,-0.5054892,0.9068826,-0.33058622,0.8360754,0.9068826,0.25416267,0.694925,-0.72947776,-0.7512032,0.035672605,-0.85803425,0.36093,0.85771,0.33141
1,-0.28571,5.66667,0.72672,0.19529039,-0.31757042,-0.4655948,0.9104489,-0.3171512,0.78274596,0.9104489,0.29132658,0.7365245,-0.77711016,-0.59680617,0.05167736,-0.7786935,0.3395,0.87134,0.38445
1,-0.28571,5.73737,0.91991,0.17347565,-0.3490147,-0.42360294,0.9132105,-0.3028352,0.72643816,0.9132105,0.3252142,0.76836,-0.8139984,-0.44770718,0.06451928,-0.70114714,0.43705,0.8821,0.4253
1,-0.28571,5.80808,1.02582,0.14938268,-0.37743556,-0.38006508,0.9151613,-0.28781617,0.66788125,0.9151613,0.35566133,0.79078233,-0.84057856,-0.30534634,0.07416029,-0.6261423,0.49665,0.88985,0.45439
1,-0.28571,5.87879,1.06919,0.12326208,-0.40273947,-0.33552384,0.9163014,-0.2722706,0.6077944,0.9163014,0.38253698,0.80422705,-0.85737026,-0.17104176,0.080607325,-0.5543652,0.52703,0.89458,0.47275
1,-0.28571,5.94949,0.85124,0.0953739,-0.42487052,-0.29048964,0.91663885,-0.2563677,0.54685736,0.91663885,0.40575942,0.80922014,-0.86498296,-0.045914326,0.083920084,-0.48640788,0.46807,0.89657,0.48216
1,-0.28571,6.0202,0.67875,0.06597087,-0.4438167,-0.24541818,0.91618603,-0.2402594,0.48567757,0.91618603,0.4253014,0.80636317,-0.8640994,0.069157824,0.08420781,-0.4227365,0.41711,0.89621,0.4847
1,-0.28571,6.09091,0.72405,0.035314977,-0.4595873,-0.20074515,0.91496474,-0.22409397,0.42483914,0.91496474,0.4411728,0.79631644,-0.8554569,0.17344491,0.08162443,-0.36374637,0.42952,0.89393,0.48232
1,-0.28571,6.16162,0.73221,0.003665626,-0.4722246,-0.15685828,0.91300225,-0.20800476,0.36486304,0.91300225,0.4534265,0.7797886,-0.8398369,0.26644072,0.0763645,-0.30972615,0.42765,0.89013,0.47673
1,-0.28571,6.23232,0.87211,-0.028721273,-0.4817958,-0.11410857,0.91033113,-0.19211435,0.30622292,0.91033113,0.4621563,0.7575268,-0.8180537,0.3478372,0.06865952,-0.26086983,0.46528,0.88513,0.46933
1,-0.28571,6.30303,0.99401,-0.061608315,-0.4883943,-0.072783716,0.9069909,-0.1765246,0.24930832,0.9069909,0.46749198,0.7302854,-0.79092413,0.41756895,0.058763716,-0.21725477,0.4969,0.87931,0.46125
1,-0.28571,6.37374,0.68578,-0.09475762,-0.49212834,-0.0331461,0.90302616,-0.16133067,0.19447677,0.90302616,0.46959168,0.6988332,-0.75927347,0.4757336,0.046954963,-0.17888968,0.39501,0.87275,0.45313
1,-0.28571,6.44444,0.789,-0.1279411,-0.49312595,0.004587017,0.8984852,-0.14661351,0.14202648,0.8984852,0.46864027,0.66393346,-0.72391635,0.5226232,0.03352429,-0.14569584,0.42164,0.86558,0.44544
1,-0.28571,6.51515,1.13699,-0.16096103,-0.49152797,0.040257413,0.89341944,-0.1324343,0.092176884,0.89341944,0.46484217,0.6263112,-0.68562347,0.5587176,0.018761462,-0.11750464,0.52523,0.85787,0.43847
1,-0.28571,6.58586,0.94437,-0.19361708,-0.48748457,0.07373018,0.88788414,-0.11884716,0.045116983,0.88788414,0.4584174,0.58667356,-0.6451429,0.5846216,0.002959448,-0.094096795,0.46182,0.84957,0.43235
1,-0.28571,6.65657,0.77647,-0.22573358,-0.48115513,0.10491578,0.8819363,-0.10589176,0.000975974,0.8819363,0.44959646,0.5456796,-0.6031694,0.6010673,-0.013599914,-0.0751939,0.40715,0.8407,0.42712
1,-0.28571,6.72727,0.69165,-0.2571442,-0.47270426,0.13375555,0.8756341,-0.09359814,-0.040157408,0.8756341,0.4386156,0.5039446,-0.5603497,0.6088778,-0.030644901,-0.06047572,0.37948,0.83113,0.42284
1,-0.28571,6.79798,0.50928,-0.2877129,-0.46229652,0.16023542,0.8690345,-0.081979476,-0.078255944,0.8690345,0.42570695,0.46200892,-0.5172511,0.60894185,-0.04793073,-0.049584243,0.32262,0.82081,0.41945
1,-0.28571,6.86869,1.00179,-0.31730753,-0.45009947,0.1843578,0.8621967,-0.07104516,-0.11331265,0.8621967,0.41110492,0.42037013,-0.47439408,0.6021802,-0.06522639,-0.042146415,0.47662,0.80964,0.41689
1,-0.28571,6.93939,0.69082,-0.34581238,-0.43628126,0.20615213,0.85517895,-0.060794882,-0.14535725,0.85517895,0.3950368,0.37946478,-0.4322349,0.5895274,-0.08232422,-0.03777687,0.3819,0.79752,0.41507
1,-0.28571,7.0101,0.86114,-0.37313935,-0.4210007,0.22567755,0.8480352,-0.051217474,-0.17446008,0.8480352,0.37771487,0.33964977,-0.39114636,0.5718993,-0.099049814,-0.036087383,0.43749,0.78442,0.41364
1,-0.28571,7.08081,0.70685,-0.3992044,-0.4044177,0.24300401,0.8408211,-0.042297997,-0.200706,0.8408211,0.3593454,0.3012367,-0.35145333,0.55018383,-0.11524709,-0.036697958,0.39225,0.7704,0.412
1,-0.28571,7.15152,0.9254,-0.42393836,-0.38668504,0.25821787,0.8335879,-0.034015812,-0.22420207,0.8335879,0.3401213,0.264475,-0.31341583,0.52522004,-0.13078728,-0.03924102,0.46171,0.75564,0.40894
1,-0.28571,7.22222,1.19097,-0.44728515,-0.36795118,0.27141628,0.8263863,-0.026346121,-0.24507016,0.8263863,0.32022163,0.22956242,-0.2772402,0.4977895,-0.14556408,-0.043365847,0.54281,0.74064,0.40284
1,-0.28571,7.29293,0.73836,-0.46920887,-0.34834868,0.28271055,0.81926066,-0.019257015,-0.26345354,0.81926066,0.29980502,0.19663161,-0.24306512,0.46859288,-0.1595018,-0.048747204,0.3954,0.72596,0.39154
1,-0.28571,7.36364,0.76519,-0.4896752,-0.32801208,0.292212,0.8122547,-0.01271803,-0.279494,0.8122547,0.27902356,0.16578571,-0.21099837,0.43826994,-0.1725375,-0.05508264,0.38946,0.71228,0.37301
1,-0.28571,7.43434,0.567,-0.5086601,-0.3070667,0.30003682,0.8054109,-0.006694904,-0.2933419,0.8054109,0.2580136,0.13708395,-0.18110259,0.40738255,-0.1846304,-0.06209652,0.30425,0.70024,0.34566
1,-0.28571,7.50505,0.50909,-0.52615833,-0.28562,0.30630583,0.79876405,-0.001150598,-0.30515522,0.79876405,0.23688954,0.110539295,-0.15339221,0.37640414,-0.19576098,-0.06954488,0.25305,0.69028,0.30937
1,-0.28571,7.57576,0.88645,-0.5421611,-0.26378292,0.31113634,0.7923482,0.003949887,-0.31508622,0.7923482,0.21576251,0.08614705,-0.12786368,0.34574872,-0.2059188,-0.07720663,0.32799,0.6826,0.26463
1,-0.28571,7.64646,0.72599,-0.55667174,-0.24165381,0.31464434,0.78619605,0.008642685,-0.323287,0.78619605,0.1947298,0.06387403,-0.104484014,0.31575763,-0.2151085,-0.084889635,0.22793,0.67728,0.21279
1,-0.28571,7.71717,0.80505,-0.569702,-0.2193171,0.31694466,0.780334,0.012965592,-0.32991025,0.780334,0.17386922,0.043658696,-0.083190575,0.28669742,-0.22334823,-0.09242976,0.19647,0.67431,0.15583
1,-0.28571,7.78788,0.62601,-0.58126533,-0.19685772,0.31814623,0.77478623,0.01695336,-0.33509958,0.77478623,0.1532563,0.025431002,-0.063912384,0.25878587,-0.23066169,-0.099684216,0.08076,0.67367,0.09557
1,-0.28571,7.85859,0.40811,-0.59138286,-0.17434858,0.31835395,0.76957464,0.020640315,-0.33899426,0.76957464,0.13295418,0.009105218,-0.046562098,0.23218437,-0.23708084,-0.106535986,-0.04914,0.67528,0.0339
1,-0.28571,7.92929,0.77032,-0.60007524,-0.1518604,0.31766722,0.7647201,0.024059922,-0.34172714,0.7647201,0.11302062,-0.005411534,-0.031045156,0.20701209,-0.24264216,-0.112884514,0.00082,0.6792,-0.0275
1,-0.20408,1.07071,-0.16471,0.27242255,-0.043965127,-0.5760572,0.2937219,-1.0083889,1.5844461,0.2937219,0.054330595,-0.06364495,0.09348698,-1.6809179,-2.410343,-6.1172,-0.29536,0.06557,-0.22378
1,-0.20408,1.14141,0.03084,0.26717576,-0.08479244,-0.57809454,0.29605538,-1.0086771,1.5867717,0.29605538,0.0941238,0.024077367,-0.028846787,-1.7780867,-2.3818078,-6.191799,-0.21062,0.08558,-0.1936
1,-0.20408,1.21212,0.19939,0.25911102,-0.12559712,-0.5752018,0.29891324,-1.0050105,1.5802124,0.29891324,0.13395336,0.11660594,-0.15770169,-1.8645948,-2.3499436,-6.248281,-0.12543,0.10749,-0.154
1,-0.20408,1.28283,0.1973,0.24823597,-0.16601406,-0.5670724,0.3022289,-0.9972632,1.5643356,0.3022289,0.17360774,0.2132922,-0.29224223,-1.9385644,-2.3155665,-6.2844286,-0.0844,0.13067,-0.10511
1,-0.20408,1.35354,0.19061,0.23456925,-0.2056626,-0.55343294,0.30593458,-0.9853388,1.5387717,0.30593458,0.21286055,0.31342727,-0.43150854,-1.9978822,-2.2795281,-6.298049,-0.03632,0.15469,-0.04749
1,-0.20408,1.42424,0.31574,0.21815151,-0.24413966,-0.53405344,0.30996692,-0.9691786,1.503232,0.30996692,0.25145498,0.41620257,-0.5743611,-2.0401506,-2.242708,-6.2870097,0.06014,0.17902,0.01764
1,-0.20408,1.49495,0.21195,0.19903275,-0.28104314,-0.50874174,0.31426764,-0.9487533,1.457495,0.31426764,0.28912058,0.52075046,-0.71954215,-2.0627022,-2.2059665,-6.2492642,0.09139,0.20337,0.08872
1,-0.20408,1.56566,0.30332,0.1772933,-0.31594336,-0.47737247,0.31878215,-0.92408293,1.4014554,0.31878215,0.32553378,0.6260386,-0.8655346,-2.0626023,-2.170156,-6.1829443,0.18725,0.22744,0.16367
1,-0.20408,1.63636,0.30222,0.15303692,-0.34840432,-0.43989053,0.3234661,-0.89523214,1.3351227,0.3234661,0.3603306,0.7308942,-1.0106077,-2.0367572,-2.1360745,-6.0864096,0.25593,0.25092,0.23999
1,-0.20408,1.70707,0.10476,0.12638643,-0.378004,-0.3963057,0.32828778,-0.8623045,1.2586102,0.32828778,0.39311647,0.8340335,-1.152871,-1.9820151,-2.104424,-5.9583015,0.26231,0.27352,0.31476
1,-0.20408,1.77778,0.1537,0.09750065,-0.40430877,-0.34673497,0.3332223,-0.82546574,1.1722007,0.3332223,0.4234356,0.93396235,-1.2901522,-1.8953611,-2.0758064,-5.797692,0.34102,0.29465,0.38483
1,-0.20408,1.84848,0.16515,0.06657833,-0.42690048,-0.2914042,0.33825922,-0.7849395,1.0763438,0.33825922,0.45078784,1.0290233,-1.4200797,-1.7741452,-2.0506802,-5.6041727,0.4011,0.3136,0.44724
1,-0.20408,1.91919,0.58601,0.033837438,-0.44538733,-0.23062946,0.34340277,-0.74098927,0.9716187,0.34340277,0.47464663,1.1174469,-1.540168,-1.6162496,-2.0293138,-5.3778367,0.5792,0.32964,0.49951
1,-0.20408,1.9899,0.48919,-0.000450939,-0.45939848,-0.16487618,0.34866908,-0.69395155,0.8588277,0.34866908,0.49444205,1.1972954,-1.6477557,-1.4204533,-2.0117881,-5.119523,0.58607,0.34189,0.54029
1,-0.20408,2.06061,0.13581,-0.035977513,-0.46860072,-0.09473177,0.35408452,-0.6442191,0.73895085,0.35408452,0.5095952,1.2665603,-1.7401505,-1.1866133,-1.9979614,-4.8308015,0.50269,0.34971,0.56917
1,-0.20408,2.13131,0.26974,-0.072389126,-0.4727087,-0.020928076,0.35968858,-0.5922471,0.6131752,0.35968858,0.51953113,1.3231992,-1.8146863,-0.9159353,-1.9874665,-4.5140724,0.56143,0.3526,0.58718
1,-0.20408,2.20202,0.26118,-0.10930863,-0.47149292,0.05570567,0.3655322,-0.53852147,0.4828158,0.3655322,0.5237095,1.3652362,-1.8688616,-0.610965,-1.9797113,-4.172415,0.56823,0.35017,0.5959
1,-0.20408,2.27273,0.46448,-0.14630488,-0.464787,0.13418628,0.3716692,-0.48360097,0.3494147,0.3716692,0.52164304,1.3907933,-1.9003791,-0.27588856,-1.973907,-3.809845,0.63564,0.3422,0.59764
1,-0.20408,2.34343,0.20283,-0.18291718,-0.45249996,0.213421,0.37815967,-0.42808446,0.21466346,0.37815967,0.51293707,1.3982124,-1.907301,0.08358944,-1.9690936,-3.43113,0.55579,0.32852,0.59486
1,-0.20408,2.41414,0.10172,-0.21867597,-0.43461594,0.29226255,0.38506603,-0.3725813,0.08031875,0.38506603,0.49730694,1.3861363,-1.8881426,0.46055913,-1.9641938,-3.0415397,0.52511,0.30932,0.58964
1,-0.20408,2.48485,-0.03601,-0.2530798,-0.41120708,0.3694646,0.39244732,-0.31774467,-0.051719934,0.39244732,0.4746138,1.3535774,-1.8419492,0.84683746,-1.9580684,-2.6470153,0.48317,0.28544,0.58308
1,-0.20408,2.55556,0.49569,-0.28563005,-0.38243458,0.44375437,0.4003581,-0.2642301,-0.17952427,0.4003581,0.44487754,1.2999935,-1.7683733,1.233494,-1.949583,-2.2538083,0.64782,0.25932,0.57436
1,-0.20408,2.62626,0.35231,-0.31582895,-0.34855527,0.5138437,0.40884084,-0.21269597,-0.30114776,0.40884084,0.40829694,1.2253493,-1.6677357,1.6111312,-1.937676,-1.8683866,0.59717,0.23445,0.56054
1,-0.20408,2.69697,0.30215,-0.3432137,-0.30989957,0.57850033,0.41793334,-0.16375889,-0.41474146,0.41793334,0.36522716,1.1300935,-1.5409718,1.9705136,-1.9214112,-1.4969947,0.56376,0.2156,0.53686
1,-0.20408,2.76768,0.20425,-0.3673387,-0.26690024,0.63651925,0.42765513,-0.11802527,-0.518494,0.42765513,0.3162078,1.0152316,-1.3897092,2.3026307,-1.9000446,-1.1457827,0.49839,0.20653,0.49909
1,-0.20408,2.83838,-0.02984,-0.3878049,-0.22007246,0.6867878,0.43801013,-0.076051235,-0.61073655,0.43801013,0.26193208,0.88228744,-1.2161967,2.5992227,-1.8730565,-0.8204084,0.3712,0.2089,0.4454
1,-0.20408,2.90909,-0.00593,-0.40427342,-0.16998696,0.7283301,0.4489928,-0.038315177,-0.6900149,0.4489928,0.2032013,0.7332002,-1.023157,2.8531575,-1.8401641,-0.5257306,0.30606,0.22208,0.37693
1,-0.20408,2.9798,0.21633,-0.4164578,-0.11729824,0.7602887,0.46057567,-0.005241024,-0.7550477,0.46057567,0.14094067,0.5703839,-0.81385326,3.058358,-1.8013481,-0.26593676,0.28865,0.24372,0.29716
1,-0.20408,3.05051,0.19357,-0.42414504,-0.06270932,0.7819746,0.47271904,0.022836713,-0.8048113,0.47271904,0.07614279,0.39659327,-0.5919061,3.2100708,-1.7568291,-0.044224076,0.18565,0.27156,0.20989
1,-0.20408,3.12121,0.27287,-0.42719096,-0.006973502,0.7928756,0.4853708,0.04566985,-0.83854544,0.4853708,0.009853338,0.21489812,-0.36126074,3.3048422,-1.7070512,0.13718703,0.10927,0.30359,0.11882
1,-0.20408,3.19192,0.37829,-0.42552748,0.04914944,0.7926712,0.49846968,0.0631148,-0.855786,0.49846968,-0.056892667,0.028508106,-0.12596092,3.340535,-1.65262,0.2771937,0.03955,0.33819,0.02709
1,-0.20408,3.26263,0.64085,-0.41915968,0.1048607,0.78123415,0.51194286,0.07511514,-0.8563493,0.51194286,-0.123042054,-0.15914491,0.10974197,3.3162084,-1.5942998,0.37564215,0.02008,0.37439,-0.06275
1,-0.20408,3.33333,0.15528,-0.40816686,0.15936062,0.75864506,0.5257126,0.08171487,-0.8403599,0.5257126,-0.18757237,-0.34455886,0.34157544,3.2321658,-1.532947,0.43339485,-0.22783,0.41119,-0.14829
1,-0.20408,3.40404,0.18874,-0.39269587,0.21188432,0.7251778,0.5397018,0.083055586,-0.8082334,0.5397018,-0.24953875,-0.52431333,0.5654284,3.0898674,-1.4694369,0.4522597,-0.30804,0.44783,-0.22751
1,-0.20408,3.47475,0.56354,-0.37295887,0.26167053,0.68131673,0.5538317,0.0793648,-0.7606815,0.5538317,-0.30803344,-0.6949856,0.77723527,2.8920238,-1.4046654,0.43485233,-0.27372,0.48355,-0.29858
1,-0.20408,3.54545,0.48913,-0.34923753,0.30800083,0.6277457,0.56802326,0.070955105,-0.6987008,0.56802326,-0.36223146,-0.8533189,0.9731749,2.6426203,-1.3394878,0.38453543,-0.36907,0.51769,-0.36019
1,-0.20408,3.61616,0.77414,-0.32185343,0.35023013,0.56530946,0.58221036,0.058209416,-0.6235189,0.58221036,-0.4114199,-0.99636245,1.1498308,2.3468082,-1.2746524,0.30525157,-0.3415,0.54942,-0.41135
1,-0.20408,3.68687,0.81867,-0.29118797,0.387762,0.49504337,0.596326,0.04157545,-0.5366188,0.596326,-0.454964,-1.121422,1.3041191,2.0111132,-1.2108301,0.20143609,-0.37733,0.5783,-0.45204
1,-0.20408,3.75758,0.8131,-0.257658,0.42008263,0.41812536,0.610317,0.021552587,-0.43967795,0.610317,-0.49234307,-1.2262294,1.4334837,1.6432343,-1.1485572,0.07785406,-0.41764,0.60388,-0.48267
1,-0.20408,3.82828,0.69035,-0.22172049,0.4467638,0.33586523,0.6241354,-0.001319633,-0.33454558,0.6241354,-0.5231474,-1.308986,1.5359393,1.2519698,-1.0882419,-0.06053023,-0.48407,0.62575,-0.50414
1,-0.20408,3.89899,0.78265,-0.18384135,0.46748307,0.24963169,0.6377496,-0.026486265,-0.22314543,0.6377496,-0.54709506,-1.3684684,1.6101927,0.84675825,-1.0301269,-0.20877975,-0.47509,0.64403,-0.51818
1,-0.20408,3.9697,0.53645,-0.14451611,0.48200703,0.16088468,0.6511311,-0.053371787,-0.10751289,0.6511311,-0.56400985,-1.4040004,1.6555961,0.43766204,-0.9743472,-0.36202344,-0.56424,0.65868,-0.52625
1,-0.20408,4.0404,0.58042,-0.10425216,0.49020964,0.0711078,0.6642609,-0.08140168,0.010293886,0.6642609,-0.57383376,-1.4155247,1.672232,0.034803137,-0.92091113,-0.51564586,-0.55788,0.66992,-0.53007
1,-0.20408,4.11111,0.84883,-0.0635362,0.49207175,-0.018271519,0.6771339,-0.11002654,0.12829806,0.6771339,-0.576625,-1.4035861,1.6608883,-0.3522609,-0.8696975,-0.6654837,-0.47812,0.67803,-0.53121
1,-0.20408,4.18182,0.98171,-0.022868216,0.48766905,-0.10583907,0.6897449,-0.13871151,0.24455059,0.6897449,-0.5725419,-1.3692868,1.6229988,-0.7146254,-0.8205254,-0.8078062,-0.43821,0.68324,-0.53098
1,-0.20408,4.25253,0.76048,0.017276406,0.47717717,-0.19028495,0.70209724,-0.16695917,0.35724413,0.70209724,-0.5618401,-1.3142399,1.5605882,-1.0446746,-0.7731423,-0.93947583,-0.50732,0.68576,-0.53054
1,-0.20408,4.32323,0.63233,0.056434125,0.4608634,-0.2704028,0.7141935,-0.19431229,0.46471506,0.7141935,-0.5448643,-1.2404963,1.4761814,-1.3362714,-0.72726816,-1.0579609,-0.54741,0.68575,-0.53081
1,-0.20408,4.39394,0.9056,0.09418693,0.43906578,-0.3451648,0.72604436,-0.22037363,0.5655384,0.72604436,-0.5220216,-1.1504,1.3726338,-1.5851262,-0.6825908,-1.1614232,-0.46328,0.68336,-0.53236
1,-0.20408,4.46465,0.48797,0.1301313,0.41219786,-0.41366795,0.73765475,-0.24478763,0.6584556,0.73765475,-0.49378702,-1.0465515,1.2530836,-1.7886071,-0.63883317,-1.2485971,-0.59473,0.67882,-0.53541
1,-0.20408,4.53535,0.3444,0.16389835,0.3807343,-0.47518238,0.74902755,-0.26725549,0.74243784,0.74902755,-0.4606848,-0.9316771,1.1207994,-1.945838,-0.59574676,-1.3188168,-0.64129,0.67263,-0.53927
1,-0.20408,4.60606,0.5699,0.19517365,0.34517965,-0.5291796,0.7601676,-0.2875433,0.81672287,0.7601676,-0.42325717,-0.8084725,0.97899526,-2.057582,-0.5531143,-1.3719716,-0.57179,0.6657,-0.54201
1,-0.20408,4.67677,0.2791,0.22366753,0.30608416,-0.57527524,0.7710702,-0.30546308,0.8807383,0.7710702,-0.38208318,-0.6796132,0.8308407,-2.1258628,-0.51079774,-1.4083724,-0.65858,0.65923,-0.54042
1,-0.20408,4.74747,0.54322,0.24913019,0.2640217,-0.6132523,0.78172475,-0.32088152,0.93413377,0.78172475,-0.33775327,-0.54764044,0.6793294,-2.1537712,-0.46872625,-1.4287136,-0.56497,0.65481,-0.53028
1,-0.20408,4.81818,0.73751,0.27136782,0.21955611,-0.64306283,0.7921219,-0.33372194,0.97678477,0.7921219,-0.29084185,-0.41484126,0.5271375,-2.1451483,-0.42688078,-1.4339789,-0.48173,0.65349,-0.50785
1,-0.20408,4.88889,0.76665,0.2902139,0.17327075,-0.66477734,0.8022379,-0.34394637,1.0087237,0.8022379,-0.24193524,-0.28333354,0.3767236,-2.10426,-0.38533193,-1.42535,-0.43601,0.65624,-0.47033
1,-0.20408,4.9596,0.35561,0.3055495,0.12572972,-0.6785918,0.8120485,-0.35156128,1.030153,0.8120485,-0.191601,-0.15496217,0.23020884,-2.0355604,-0.34420723,-1.4041464,-0.51289,0.66315,-0.4173
1,-0.20408,5.0303,0.72584,0.31728956,0.07748949,-0.6848045,0.8215208,-0.35660928,1.0414138,0.8215208,-0.14039843,-0.031337585,0.08942407,-1.943485,-0.3037012,-1.3717642,-0.33412,0.67387,-0.35027
1,-0.20408,5.10101,0.56732,0.3253939,0.029061746,-0.6838002,0.8306219,-0.35916728,1.0429676,0.8306219,-0.08884327,0.08623176,-0.04416648,-1.8322347,-0.264039,-1.3296088,-0.30945,0.68783,-0.27199
1,-0.20408,5.17172,0.78969,0.3298565,-0.019053167,-0.6760286,0.8393104,-0.35933775,1.0353663,0.8393104,-0.037448883,0.19662465,-0.16933121,-1.7057455,-0.22550184,-1.2790847,-0.15938,0.70425,-0.18594
1,-0.20408,5.24242,0.77995,0.3307056,-0.06638838,-0.66199684,0.8475429,-0.3572481,1.0192449,0.8475429,0.013296024,0.2989406,-0.28510365,-1.5676069,-0.18839501,-1.2215636,-0.07769,0.72246,-0.09556
1,-0.20408,5.31313,0.88266,0.32800236,-0.11253151,-0.64224505,0.8552782,-0.3530417,0.99528676,0.8552782,0.06295256,0.39252102,-0.39080578,-1.4209784,-0.15302496,-1.1583328,0.03957,0.7418,-0.00421
1,-0.20408,5.38384,0.83313,0.3218382,-0.15709355,-0.61734533,0.8624697,-0.34688112,0.9642265,0.8624697,0.111090906,0.4768471,-0.48592526,-1.2687112,-0.11971322,-1.0906444,0.10726,0.76166,0.08505
1,-0.20408,5.45455,0.57182,0.31233695,-0.19972907,-0.5878871,0.8690749,-0.3389371,0.9268242,0.8690749,0.15731741,0.55157423,-0.570153,-1.113318,-0.088764474,-1.0196677,0.10416,0.78138,0.1693
1,-0.20408,5.52525,0.88308,0.2996461,-0.24013329,-0.55447066,0.87505174,-0.32939145,0.88386214,0.87505174,0.20127036,0.61649966,-0.6433399,-0.95704204,-0.06046572,-0.9465146,0.27168,0.80035,0.24597
